LakeID,SampleID,Taxon,SpecimenNumber,Length,FrogPopulationType,lake_area_nbr,lake_perimeter_nbr,lake_elevation_nbr,lake_juris_name,lake_north_utm
10222,8119,Chironomidae,16,5.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Chironomidae,17,6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Chironomidae,18,6.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Chironomidae,19,6.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Chironomidae,20,5.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Corixidae,1,4.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Ecclisomyia,1,6.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Hydroporus,1,4.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Hydroporus,2,5.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Hydroporus,3,4.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Oligochaeta,1,7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Oligochaeta,2,11.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Oligochaeta,3,7.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Oligochaeta,4,8.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Oligochaeta,5,12.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Oligochaeta,6,13.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Oligochaeta,7,8.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,1,1.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,2,1.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,3,1.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,4,1.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,5,1.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,6,1.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,7,1.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,8,1.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,9,1.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,10,1.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,11,1.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,12,2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Pisidium,13,1.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,1,6.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,2,10.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,3,2.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,4,6.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,5,2.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,6,7.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,7,4.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,8,2.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,9,7.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,10,3.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,11,3.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,12,2.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,13,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,14,3.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,15,4.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,16,2.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,17,2.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,18,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Sialis,19,2.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,1,1.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,1,3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,1,3.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,1,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,2,1.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,2,3.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,2,4.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,2,5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,3,1.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,3,3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,3,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,4,2.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,4,3.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,4,4.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,5,1.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,5,3.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,5,3.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,6,2.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,6,3.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,7,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,7,4.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,8,2.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,8,3.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,9,2.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,9,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,10,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,10,3.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,11,2.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,11,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,12,2.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,12,3.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,13,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,13,4.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,14,2.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,14,3.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,15,2.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,15,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,16,2.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,16,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,17,3.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,17,3.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,18,3.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,18,4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,19,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,19,3.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,20,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8119,Stictotarsus,20,4.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Acari,1,0.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Acari,2,1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Acari,3,1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Acari,4,1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Agabus,1,2.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Agabus,2,4.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Agabus,3,2.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,1,5.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,2,3.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,3,2.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,4,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,5,3.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,6,5.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,7,3.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,8,4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,9,3.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,10,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,11,3.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,12,3.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,13,2.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,14,4.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,15,5.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,16,4.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,17,5.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,18,3.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,19,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Callibaetis,20,3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,1,6.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,2,6.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,3,5.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,4,6.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,5,5.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,6,6.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,7,6.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,8,6.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,9,6.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,10,6.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,11,6.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,12,6.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,13,6.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,14,6.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,15,6.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,16,6.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,17,5.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,18,6.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,19,5.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Chironomidae,20,6.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Corixidae,1,2.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Corixidae,2,4.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Corixidae,3,2.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Corixidae,4,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Corixidae,5,3.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Limnephilidae,1,6.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Limnephilidae,2,7.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Oligochaeta,1,2.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Oligochaeta,2,4.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,1,1.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,2,1.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,3,1.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,4,1.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,5,1.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,6,1.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,7,1.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,8,1.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,9,1.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,10,1.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,11,1.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,12,1.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,13,1.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,14,1.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Pisidium,15,1.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Polycentropus,1,17.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,1,12.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,2,7.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,3,6.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,4,5.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,5,3.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,6,3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,7,2.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,8,10.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,9,7.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,10,3.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,11,2.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,12,2.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,13,2.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,14,2.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,15,3.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,16,3.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,17,3.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,18,3.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,19,3.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Sialis,20,3.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,1,3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,2,4.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,3,4.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,4,4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,5,4.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,6,3.9,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,7,4.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,8,3.4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,9,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,10,4.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,11,4.1,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,12,4.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,13,4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,14,3.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,15,4.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,16,4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,17,4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,18,4.2,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,19,4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus,20,4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus griseostriatus,1,4.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,1,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,2,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,3,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,4,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,5,4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,6,3.3,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,7,3.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,8,3.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,9,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,10,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,11,3.5,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,12,3.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,13,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,14,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,15,3.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,16,3.7,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,17,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,18,4,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,19,3.6,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10222,8267,Stictotarsus striatellus,20,3.8,Declining,10568,441,3554,KINGS_CANYON,4105612.93
10223,1114,Ameletus,1,3.4,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,1,9.3,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,2,9.2,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,3,8.3,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,4,8.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,5,9,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,6,4.9,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,7,9,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,8,4.2,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,9,9.8,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,10,7.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,11,7.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,12,6.3,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,13,9,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,14,4.9,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,15,7.3,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,16,8.3,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,17,10,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,18,8.6,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,19,8.8,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Callibaetis,20,7.7,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Chironomidae,1,5.4,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Chironomidae,2,4.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Chironomidae,3,4.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Chironomidae,4,4.6,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Chironomidae,5,5.2,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Chironomidae,6,2.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Chironomidae,7,5.1,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Chironomidae,8,5.7,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Desmona,1,15,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Limnephilus,1,2.2,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Pisidium,1,3.2,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Psychoglypha,1,13.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Psychoglypha,2,17.4,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,1,2.1,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,1,3.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,2,2.6,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,2,3.2,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,3,1.3,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,4,1.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,5,2.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,6,1.3,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,7,2.6,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,8,2.8,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,9,1.3,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,10,2.6,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,11,3.1,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,12,1.3,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,13,1.9,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,14,2.5,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,15,1.6,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,16,2.3,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,17,1.4,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,18,1.4,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,19,2.7,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1114,Stictotarsus,20,1.6,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Acari,1,0.8,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Acari,2,0.8,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Acari,3,1,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Acari,4,1.2,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Acari,5,1.1,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Acari,6,1,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Acari,7,1,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Acari,8,0.6,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Acari,9,0.9,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Acari,10,0.9,Declining,40331,935,3495,KINGS_CANYON,4105232.7
10223,1123,Agabus,1,9.1,Declining,40331,935,3495,KINGS_CANYON,4105232.7
